BUILDINGUUID,CONFERENCEROOMUUID,CONFERENCEROOMNAME,CONFERENCEROOMCAPACITY,WEEKLYBOOKEDHOURS
f69878fe-87e0-425c-bd00-84fc6cce445d,3c769e34-2ee0-11e7-a553-22000bfdfd88,6I,10,20.500000
f69878fe-87e0-425c-bd00-84fc6cce445d,47315c52-2edf-11e7-bc41-22000bfdfd88,6E,4,3.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,5bdd26dc-2ee3-11e7-b62e-22000bfdfd88,7J,10,9.500000
f69878fe-87e0-425c-bd00-84fc6cce445d,5c0220dc-2edd-11e7-9b2a-22000bfdfd88,6B,4,15.500000
f69878fe-87e0-425c-bd00-84fc6cce445d,62212d32-2ee2-11e7-a06b-22000bfdfd88,7D,10,6.500000
f69878fe-87e0-425c-bd00-84fc6cce445d,66720680-4036-11e7-bfa0-22000bfdfd88,6D,8,7.500000
f69878fe-87e0-425c-bd00-84fc6cce445d,6a5fb89a-8c5e-11e7-a5f7-22000bfdfd88,Karaoke,20,10.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,81ee1996-2ee1-11e7-aa6b-22000bfdfd88,7A,10,12.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,8ecac5d2-2ee2-11e7-b268-22000bfdfd88,7E,10,9.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,9855d5dc-2ede-11e7-a4f6-22000bfdfd88,6A,10,14.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,a11cd962-2edf-11e7-b6af-22000bfdfd88,6F,12,11.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,ad96a92e-2ee0-11e7-af04-22000bfdfd88,6K,4,4.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,c054b784-2ee2-11e7-a63a-22000bfdfd88,7F,10,7.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,d8adfdc0-2edf-11e7-849e-22000bfdfd88,6G,4,6.500000
f69878fe-87e0-425c-bd00-84fc6cce445d,de5541fe-2ee2-11e7-a1d1-22000bfdfd88,7G,4,10.500000
f69878fe-87e0-425c-bd00-84fc6cce445d,eca077ca-2ee1-11e7-9e45-22000bfdfd88,7B,4,4.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,f6d364d0-2ede-11e7-8ae1-22000bfdfd88,6C,8,4.000000
f69878fe-87e0-425c-bd00-84fc6cce445d,f7c58c64-2edf-11e7-b268-22000bfdfd88,6H,4,9.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,1fe1a55c-a6a7-11e9-84fb-1287442e9660,01A,12,17.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,3b780f64-ed8c-11e9-bc9c-0e085323069c,17A,10,12.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,493dfc26-ed8c-11e9-92e4-0e085323069c,17B,8,3.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,66d3e61a-ed8c-11e9-98ce-0e085323069c,17C,4,11.500000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,6a487726-ed8b-11e9-9ac0-0e085323069c,18A,10,13.500000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,7976f762-ed8c-11e9-be70-0e085323069c,17D,4,4.500000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,89e3e7aa-ed8b-11e9-92a0-0e085323069c,18B,10,13.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,a6721fa4-ed8b-11e9-92a0-0e085323069c,18C,8,3.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,a8b64a96-ed8c-11e9-92e4-0e085323069c,15A,8,7.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,bdbd2158-ed8c-11e9-bc9c-0e085323069c,14A,8,11.500000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,c1222678-ed8b-11e9-bf2d-0e085323069c,18D,4,27.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,ce9b881c-ed8b-11e9-9743-0e085323069c,18E,4,10.000000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,e2e1c1c8-ed8c-11e9-9743-0e085323069c,4A,10,11.500000
fa83be2a-03af-4d4f-b2b9-dc7b4321918c,f6208936-ed8c-11e9-98ce-0e085323069c,4B,4,17.000000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,0e983da8-cb68-11e8-adc3-0ac77f0f6524,13I,16,29.500000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,1e6bcdc4-d29a-11e8-a918-0ac77f0f6524,Golf Room,12,7.500000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,642c359e-cb68-11e8-b194-0ac77f0f6524,13F,4,1.000000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,9794e31e-cb67-11e8-9bd3-0ac77f0f6524,13A,4,7.500000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,af71cef2-cb67-11e8-b6f0-0ac77f0f6524,13B,4,4.000000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,c388341c-cb67-11e8-ae78-0ac77f0f6524,13C,4,3.000000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,d6abb9f6-cb67-11e8-adc3-0ac77f0f6524,13D,10,10.500000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,e9c5dc92-cb67-11e8-a65f-0ac77f0f6524,13E,10,6.000000
fcd525b9-5e77-4deb-87aa-8bc44a7332de,f945a418-cb67-11e8-9d24-0ac77f0f6524,13H,10,9.000000
fd743a4f-445b-4c6d-8a12-28959f2765b3,4f2b279a-d058-11e9-889a-1287442e9660,3D,10,1.500000
fd743a4f-445b-4c6d-8a12-28959f2765b3,8e7dadfa-d058-11e9-a424-1287442e9660,6B,10,16.500000
fd743a4f-445b-4c6d-8a12-28959f2765b3,9e003d48-d057-11e9-a6a1-1287442e9660,2A,4,1.000000
fd743a4f-445b-4c6d-8a12-28959f2765b3,c23836c0-d057-11e9-b393-1287442e9660,2B,10,2.000000
fdb1e270-9962-4f1e-98a3-da4781749c83,27b8cad8-fc97-11e6-a2af-22000bfdfd88,2E,10,10.500000
fdb1e270-9962-4f1e-98a3-da4781749c83,2d1c34ac-fc96-11e6-8baf-22000bfdfd88,2C,8,0.500000
fdb1e270-9962-4f1e-98a3-da4781749c83,34f259c0-fc98-11e6-ae9d-22000bfdfd88,3C,10,15.000000
fdb1e270-9962-4f1e-98a3-da4781749c83,8084a58a-fc95-11e6-a4be-22000bfdfd88,2A,5,1.500000
fdb1e270-9962-4f1e-98a3-da4781749c83,84565b0c-fc97-11e6-87ce-22000bfdfd88,3A,10,16.000000
fdb1e270-9962-4f1e-98a3-da4781749c83,89316c56-fc98-11e6-ae9d-22000bfdfd88,3D,4,7.000000
fdb1e270-9962-4f1e-98a3-da4781749c83,c6797342-fc98-11e6-a4be-22000bfdfd88,3E,4,10.000000
fdb1e270-9962-4f1e-98a3-da4781749c83,c8e1e1f6-fc97-11e6-99c8-22000bfdfd88,3B,3,5.000000
fdb1e270-9962-4f1e-98a3-da4781749c83,f1077f58-fc95-11e6-b5de-22000bfdfd88,2B,5,9.000000
fdb1e270-9962-4f1e-98a3-da4781749c83,fad89366-fc98-11e6-b539-22000bfdfd88,3F,3,3.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,0a642a46-b71b-11e8-ad2a-0ac77f0f6524,3C,4,11.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,0c706aba-b71c-11e8-a64a-0ac77f0f6524,7A,10,5.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,1437b998-b71b-11e8-b84f-0ac77f0f6524,11B,4,2.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,156b9572-b71c-11e8-8966-0ac77f0f6524,7B,10,8.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,1b1469ee-b718-11e8-8ed9-0ac77f0f6524,2A,10,16.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,20bc607a-b71a-11e8-89c5-0ac77f0f6524,3B,12,0.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,220e117e-b71c-11e8-8c59-0ac77f0f6524,7C,6,6.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,24c6c13e-b719-11e8-be57-0ac77f0f6524,2B,4,4.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,2d3f7aec-b71c-11e8-a39d-0ac77f0f6524,7D,4,3.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,2f8e4bda-b71b-11e8-9d22-0ac77f0f6524,11C,10,15.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,3be8ff8c-b71c-11e8-9ef7-0ac77f0f6524,7E,4,4.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,3ce62c12-b71b-11e8-ab46-0ac77f0f6524,3D,10,7.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,41755728-b719-11e8-aceb-0ac77f0f6524,2C,4,10.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,459c69a2-b71b-11e8-8ed9-0ac77f0f6524,11D,10,8.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,4b0a0a2a-b71b-11e8-b5ba-0ac77f0f6524,3E,10,2.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,5ca111d6-b719-11e8-ab46-0ac77f0f6524,2D,24,5.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,5f4bfa70-b71b-11e8-b5ba-0ac77f0f6524,4A,4,2.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,64ba9494-b71b-11e8-bbc1-0ac77f0f6524,11E,4,5.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,6ecbfa22-b71b-11e8-bb80-0ac77f0f6524,4B,6,11.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,72278ca8-b71c-11e8-900e-0ac77f0f6524,8A,10,2.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,78b4ccda-b71b-11e8-b163-0ac77f0f6524,4C,4,10.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,86f73e58-b71c-11e8-b0d7-0ac77f0f6524,8B,10,4.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,88d776c6-b71b-11e8-a64a-0ac77f0f6524,4D,10,1.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,9d0d4292-b71b-11e8-b84f-0ac77f0f6524,4E,10,1.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,b25ec9da-b71c-11e8-9eff-0ac77f0f6524,8C,6,6.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,bbbba580-b71b-11e8-89c5-0ac77f0f6524,5A,4,2.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,c632a3d4-b71a-11e8-a150-0ac77f0f6524,11A,16,15.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,c6e0c23c-b71c-11e8-b5ba-0ac77f0f6524,8D,4,2.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,c9b07f62-b71b-11e8-9ef7-0ac77f0f6524,5B,6,11.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,cf947b7e-b719-11e8-82c9-0ac77f0f6524,3A,4,2.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,d6b5ec10-b71b-11e8-93f5-0ac77f0f6524,5C,4,4.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,ded9e8dc-b71c-11e8-956d-0ac77f0f6524,8E,4,1.000000
ff57e96c-dae5-437c-84f1-2481ef61df27,e0ec4a08-b71b-11e8-bb44-0ac77f0f6524,5D,10,8.500000
ff57e96c-dae5-437c-84f1-2481ef61df27,e8d57122-b71b-11e8-a52c-0ac77f0f6524,5E,10,9.500000
